,Accuracy,Bearing,Speed,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,second,label
32,3.764,32.0,3.1238704,0.5793968,9.357738,3.309984,0.13072516,-0.10140363,-0.43249258,32.0,1.0
33,3.391,24.0,2.919766,-1.6220716,8.924387,3.1040826,0.039095376,-0.18936823,-0.32742378,33.0,1.0
34,3.254,23.0,2.6079762000000004,-1.3910311000000002,9.785102,0.89184016,0.013439035,-0.22235495,-0.23335053,34.0,1.0
35,3.359,18.0,2.5026429,-0.9516952,9.374496,0.40701428,0.043982297,0.08674286,-0.19547687,35.0,1.0
36,3.414,23.0,2.5764263,-0.62368953,10.433931,0.6823475,-0.04642576,-0.19058995,-0.21746802,36.0,1.0
37,3.655,25.0,3.5575330000000003,-2.2230163,8.230068,4.0821137,-0.056199603,-0.10629055,-0.16126843,37.0,1.0
38,4.0,21.0,4.3771772,-3.4380736000000005,8.665813,3.9743748,-0.03176499,-0.04153884,-0.057421334,38.0,1.0
39,4.0,26.0,4.3728824,-2.658761,8.607155,3.7684734,-0.064751714,-0.10140363,-0.007330383,39.0,1.0
40,3.635,29.0,3.2287092,-1.5011643999999995,8.863335000000003,1.6567876,0.08674286,-0.06352998,0.04520403,40.0,1.0
41,3.398,29.0,2.065379,-3.4715924,10.207679,0.4201824000000001,0.015882496,-0.034208454,-0.081855945,41.0,1.0
42,3.04,29.0,0.0,-0.9959879,9.186552,1.4556746,-0.007330383,0.064751714,-0.07696902,42.0,1.0
43,3.0,29.0,0.0,-2.2744915,11.299435,-0.985214,0.6438520000000001,-0.02321288,-0.3848451,43.0,1.0
44,3.0,30.0,0.38893542,-1.3754688999999998,9.107543,1.0187328000000002,-0.33841935,-0.0842994,-0.10873401,44.0,1.0
45,8.0,195.0,4.2225156,-0.415394,9.403227,2.991555,0.014660766,-0.010995574,0.017104227,305.0,1.0
46,8.0,224.0,4.03192,-1.4640543,9.382876,3.5482068,-0.22968534,0.07941248,-0.09162979,306.0,1.0
47,7.001,248.0,3.7930598,0.23343466,9.465476,2.540248,-0.08796459400000001,-0.030543262,0.014660766,307.0,1.0
48,6.3279999999999985,248.0,2.1218781000000004,0.027533319,9.504981,2.5809495,-0.014660766,0.013439035,-0.0061086523,308.0,1.0
49,5.91,232.0,1.3807431,-0.1412579,9.479841,2.4145525,0.008552114,0.0012217305,0.0012217305,309.0,1.0
50,5.63,232.0,0.9911009,0.18315643,9.2547865,2.3175871,-0.015882496,-0.029321533,0.021991149,310.0,1.0
51,5.444,243.0,0.81813085,0.15322891,9.709685,2.3822308,-0.0036651916,-0.0012217305,-0.002443461,311.0,1.0
52,5.284,243.0,0.066233784,0.075417355,9.5013895,2.3331497000000003,0.002443461,0.02443461,-0.004886922,312.0,1.0
53,5.198,250.0,0.5849004,0.11252748,9.504981,2.4241292000000003,0.002443461,-0.017104227,-0.002443461,313.0,1.0
54,5.1370000000000005,233.0,0.56227756,0.16639702,9.42238,2.554613,-0.0036651916,-0.029321533,0.047647487,314.0,1.0
55,5.075,233.0,0.06885257,-0.023942016,9.363723,2.2146366000000004,0.012217305,-0.0720821,0.030543262,315.0,1.0
56,5.04,233.0,0.354047,0.04070143,9.606734,2.0290859,0.05375614,-0.04886922,0.03176499,316.0,1.0
57,4.534,233.0,0.2642976,0.011971008,9.16261,2.6755204,0.0,0.035430185,-0.037873644,317.0,1.0
58,4.247,233.0,0.026093794,0.095768064,9.600749,2.3678656000000005,0.010995574,0.004886922,0.0,318.0,1.0
59,3.958,233.0,0.15860970000000002,0.20231004,9.640253,1.8100165,-0.002443461,-0.028099801,-0.021991149,320.0,1.0
60,3.89,228.0,0.3624855,0.5386954,9.599552,1.5215151000000002,0.004886922,0.15515977,0.08307768,321.0,1.0
61,3.896,191.0,0.8517469999999999,-0.023942016,9.746795,1.5107412,-0.021991149,0.18448131,0.13072516,322.0,1.0
62,4.055,187.0,1.6419904,0.5279215,8.834603999999997,2.3415294,-0.056199603,0.08674286,-0.14172074,323.0,1.0
63,4.313,208.0,2.2715368,1.1827357,9.129091,3.7900212,-0.052534413,-0.28710666,-0.06841691,324.0,1.0
64,4.517,171.0,2.5152583,-1.210269,8.607155,4.295198,0.004886922,-0.33841935,-0.18203785,325.0,1.0
65,4.589,175.0,2.5360913,-0.60094464,9.284714,3.1387985,0.047647487,-0.089186326,0.028099801,326.0,1.0
66,4.422,166.0,1.5245064,0.2621651,9.582792,2.3546975,-0.010995574,0.012217305,0.0012217305,327.0,1.0
67,4.251,166.0,1.041408,0.1400608,9.524135,2.136825,0.018325957,-0.036651913,-0.014660766,328.0,1.0
68,4.102,166.0,0.62490696,0.21428105,9.601946,2.304419,0.036651913,-0.08552113,-0.02321288,329.0,1.0
69,3.99,166.0,0.43275562,0.2789245,9.672575,2.0805612,0.029321533,-0.089186326,-0.015882496,330.0,1.0
70,3.912,166.0,0.3612917,0.17597382,9.680955,2.3989902,0.021991149,-0.043982297,-0.043982297,331.0,1.0
71,3.856,166.0,0.31906167,0.18076223,9.354146,2.7030537,-0.036651913,-0.061086524,-0.0061086523,332.0,1.0
72,3.834,286.0,0.51719904,0.11971009,9.5253315,2.1583729,0.017104227,-0.11484267,-0.008552114,333.0,1.0
73,3.844,287.0,0.7730915,-0.005985504,9.386468,2.349909,-0.061086524,-0.1685988,-0.012217305,334.0,1.0
74,3.939,296.0,1.2715869,0.038307227,9.873688,2.110489,0.032986723,-0.14172074,-0.042760565999999986,335.0,1.0
75,3.994,297.0,1.2490431,0.19752164,9.621099,2.3870192,0.1441642,-0.2125811,-0.06841691,336.0,1.0
76,4.007,303.0,1.1220661,0.017956512,9.2308445,2.1906946,-0.089186326,-0.02321288,0.021991149,337.0,1.0
77,3.963,305.0,0.78358114,-0.31364042,9.817424,2.433706,-0.009773844,0.07086037,-0.07452556,338.0,1.0
78,3.913,313.0,0.59644026,1.1516110000000002,9.633071,2.3989902,-0.008552114,-0.017104227,-0.08674286,339.0,1.0
79,3.862,313.0,0.3999861,1.0977415,9.564836,2.244564,-0.010995574,-0.13316862,-0.095294975,340.0,1.0
80,3.823,313.0,0.33602223,1.0893618,9.203311,2.2768857,-0.02321288,-0.25289822,-0.095294975,341.0,1.0
81,3.807,68.0,0.50190157,0.82001406,9.792285,2.7700913,0.013439035,-0.31520647,-0.05009095,342.0,1.0
82,3.83,19.0,0.7675199,-0.7374141,9.434352,2.8431146000000003,0.002443461,-0.04642576,-0.02321288,343.0,1.0
83,3.852,31.0,0.83774865,0.15682021,9.431957,3.0178912,-0.015882496,0.015882496,-0.014660766,344.0,1.0
84,3.257,31.0,0.060173463,0.005985504,9.190144,3.1316159,-0.004886922,-0.029321533,-0.06963864,345.0,1.0
85,3.0,31.0,0.04086302,0.19273324,9.472659,2.4241292000000003,0.017104227,-0.09285152,-0.061086524,346.0,1.0
86,3.0,292.0,0.67598224,0.36391866,10.010158,2.2984335,0.081855945,-0.07696902,-0.1001819,347.0,1.0
87,3.0,278.0,0.71861696,0.92775315,9.532514,1.9309237,-0.039095376,0.002443461,0.042760565999999986,348.0,1.0
88,3.0010000000000003,278.0,0.5325062,1.8914193,9.7324295,1.2988545,-0.118507855,-0.18081611,-0.035430185,349.0,1.0
89,3.18,336.0,0.45390508,1.2425906999999998,9.205706,2.396596,-0.014660766,-0.31031954,-0.081855945,350.0,1.0
90,3.626,59.0,1.7228008999999995,1.0079589,9.52174,2.8323407000000005,0.042760565999999986,-0.26633725,-0.20647246,351.0,1.0
91,4.101,24.0,2.2151647,1.3742718,9.66659,2.9376855,0.004886922,-0.08063421400000001,0.056199603,352.0,1.0
92,4.274,31.0,2.1184096,-0.12928689,9.355343,2.6120741,0.059864793,-0.096516706,-0.10629055,353.0,1.0
93,4.371,8.0,2.0058875,-0.14724341,9.43076,2.0386627,-0.05497787,0.19792034,-0.03176499,354.0,1.0
94,4.3889999999999985,11.0,1.94051,0.90021986,10.116699,1.5981296,0.1282817,-0.05375614,0.0842994,355.0,1.0
95,4.425,8.0,2.0577533,0.23343466,10.465055,1.1911154,-0.20647246,0.4361577999999999,0.18203785,356.0,1.0
96,3.643,4.0,2.1711566,-0.076614454,9.859323,1.6292542,-0.0012217305,0.43982297,0.021991149,357.0,1.0
97,3.45,321.0,2.2970357000000003,-1.6376339,10.848128,0.24061728,0.13072516,0.40561453,-0.040317107000000005,358.0,1.0
98,3.399,308.0,2.4845607000000003,-0.044292733,8.614338,1.8914193,-0.32620203,0.22357668,0.5131268,359.0,1.0
99,3.131,282.0,2.6521122000000004,1.1348516000000002,10.301053,1.4927847,-0.0036651916,0.22479841,0.16126843,360.0,1.0
100,3.31,272.0,2.91788,-1.0390834999999998,9.011775,2.0410569,-0.039095376,-0.26022860000000003,0.13072516,361.0,1.0
101,3.7,281.0,3.192846,-2.0135236,12.022484,5.6922145,-0.0061086523,0.33108896,-0.02443461,362.0,1.0
102,3.757,299.0,3.3809187000000005,-1.8387469,6.336254599999998,2.9005754,0.37507126,-0.13561209,-0.07086037,363.0,1.0
103,3.848,286.0,3.4415262,2.2361843999999995,8.711303,3.845088,-0.1282817,-0.035430185,0.11484267,364.0,1.0
104,3.832,266.0,3.445517,-1.7657237,9.574412,0.08140286,-0.2003638,0.062308256,0.3371976,365.0,1.0
105,3.938,275.0,3.517267700000001,-1.9991584,10.235212,0.70509243,0.25411993,0.17959438,-0.2846632,366.0,1.0
106,3.88,271.0,3.6675866,-0.48722005,9.107543,2.0769699,-0.037873644,0.095294975,0.061086524,367.0,1.0
107,4.133,264.0,3.865521,0.90141696,9.957485,2.3606830000000003,-0.14905111,-0.1160644,0.14538592,368.0,1.0
108,6.0,254.0,4.0854955,1.6304513,11.020511,2.1068976000000004,-0.13072516,-0.2125811,-0.03176499,369.0,1.0
109,6.0,259.0,4.3448505,1.0055647,9.399636,5.0026845999999985,0.06841691,-0.05375614,-0.004886922,370.0,1.0
110,6.0,286.0,4.615017400000001,0.9600749,8.655039,4.1156324999999985,0.06719518,-0.344528,-0.07086037,371.0,1.0
111,6.0,290.0,4.742594,3.7337575,9.949105,4.762067299999999,0.018325957,-0.59131753,0.030543262,372.0,1.0
112,6.0,303.0,4.748797,2.3762453,9.111135,4.131195,-0.16371189,-0.50335294,-0.07086037,373.0,1.0
113,6.0,325.0,4.699514,1.1264719,9.728839,2.6156654,-0.009773844,-0.44715336,-0.18203785,374.0,1.0
114,6.0,12.0,4.690732,-1.0809821000000002,9.354146,1.9800048,-0.02565634,-0.08796459400000001,-0.021991149,375.0,1.0
115,6.0,18.0,4.7988057,-1.0785878999999998,10.649409,0.6967127,-0.07086037,0.26267207,0.16615535,376.0,1.0
116,6.0,5.0,4.8682647,-0.8619126,10.553641,0.6751649000000001,0.2003638,0.23701571,-0.02565634,377.0,1.0
117,6.0,334.0,4.941144,1.5705963,9.376891,1.8435353,-0.07819075,0.13316862,0.26633725,378.0,1.0
118,6.0,326.0,5.067491,0.18674773,9.605537,3.1160536,-0.089186326,0.07452556,0.05009095,379.0,1.0
119,6.0,330.0,5.2170925000000015,-2.5079262000000004,9.9790325,3.0142999,-0.062308256,0.25411993,0.12705997,380.0,1.0
120,6.0,333.0,5.3469205,-3.357868,9.827001,1.9764135,0.004886922,0.4251622000000001,0.07696902,381.0,1.0
121,6.0,318.0,5.437425,-1.8662802,9.825804,1.5610195,-0.061086524,0.34819320000000004,0.20280726,382.0,1.0
122,6.0,276.0,5.412266000000002,0.094570965,8.871715,3.027468,-0.08796459400000001,0.25534168,0.095294975,383.0,1.0
123,6.0,276.0,5.3941836,-0.1328782,7.835025,4.0797195,0.119729586,0.019547688,0.103847094,384.0,1.0
124,6.0,275.0,5.421876,-0.41060558,9.172187,3.2920272000000006,-0.06719518,0.1441642,0.042760565999999986,385.0,1.0
125,6.0,270.0,5.463641,1.2641385,9.832987,-0.9768343,0.013439035,0.09285152,-0.2284636,386.0,1.0
126,6.0,264.0,5.427596599999998,-0.10534488,9.885659,3.5063083,-0.37873647,0.05497787,-0.09773844,387.0,1.0
127,6.0,242.0,5.2654448,0.01436521,9.685743,1.8363527,-0.09896017,-0.04520403,0.10140363,389.0,1.0
128,6.0,256.0,5.2708260000000005,1.6759412,10.0903635,2.7114334,-0.07574729,-0.02443461,-0.028099801,390.0,1.0
129,6.0,275.0,5.321525599999998,1.4269443000000002,9.363723,5.3259015,0.10873401,-0.18570304,-0.11728613,391.0,1.0
130,6.0,288.0,5.4520373,2.0745757,7.869741,3.1830912,-0.05009095,-0.27366763,-0.204029,392.0,1.0
131,6.0,284.0,5.544671,2.136825,10.150218,3.469198200000001,0.056199603,-0.10995574,-0.172264,393.0,1.0
132,6.0,316.0,5.659507,0.22625206,9.809045,2.919729,-0.30298916,-0.13439035,0.42760566,394.0,1.0
133,6.0,299.0,5.6391163,-2.0841527,8.935161,2.6982653,0.06597344599999999,0.32742378,0.057421334,395.0,1.0
134,6.0,283.0,5.589753,-2.5594015,8.767567,1.6376339,0.118507855,0.42638394,-0.052534413,396.0,1.0
135,6.0,266.0,5.5205216,-1.804031,9.940725,1.2677298,0.07574729,0.34208453,0.22357668,397.0,1.0
136,6.0,227.0,5.3585405,0.009576807,8.391677,4.8362875,-0.13927728,0.22968534,0.096516706,398.0,1.0
137,6.0,226.0,5.171168,-1.0857705,9.370906,3.4272997000000003,0.0720821,0.07086037,0.052534413,399.0,1.0
138,6.0,221.0,4.9598746,-1.4065934,9.345766,4.1120415,-0.032986723,0.039095376,0.028099801,400.0,1.0
139,6.0,217.0,4.706436599999999,0.035913024,9.572019,2.0003555,0.03176499,-0.037873644,0.035430185,401.0,1.0
140,5.202000000000001,217.0,2.6669214,0.24660277,9.613917,1.6567876,0.029321533,-0.029321533,0.028099801,402.0,1.0
141,4.729,185.0,1.6010429,-0.06943185,10.390836,3.845088,-0.18692477,0.09162979,-0.119729586,403.0,1.0
142,4.448,194.0,1.195779,-0.029927522,9.355343,1.4580688,-0.007330383,0.02565634,-0.036651913,404.0,1.0
143,4.31,208.0,1.3537042,1.4197617,9.704897,1.0857705,-0.25045475,-0.014660766,0.10751228,405.0,1.0
144,4.298,228.0,1.6330111,0.18195933,7.9272017,2.5354595,0.1441642,-0.15149458,0.06352998,406.0,1.0
145,4.199,216.0,2.128976,0.017956512,9.879673,1.2808979,0.11484267,-0.014660766,-0.0061086523,407.0,1.0
146,4.098,205.0,2.8202803,-0.90261406,7.831434,3.5230677000000004,-0.14538592,-0.34574974,0.073303826,408.0,1.0
147,3.385,186.0,3.6784263,1.2533646,9.289502,2.3594859,-0.08552113,-0.29810223,-0.056199603,409.0,1.0
148,3.099,207.0,3.97555,1.5897499,8.76637,3.4356794,-0.002443461,-0.3005457,0.018325957,410.0,1.0
149,4.0,243.0,4.144986,1.8531121,9.473856,3.478775,0.0,-0.16249016,-0.1966986,411.0,1.0
150,4.0,260.0,4.238666,0.7338228,8.158242,5.032612,-0.111177474,-0.22235495,-0.17837265,412.0,1.0
151,4.0,289.0,4.28531,-1.1372458,9.416395,1.6962919,0.10873401,-0.08307768,-0.23945917,413.0,1.0
152,4.0,308.0,4.353233,-1.6160861,9.443929,2.408567,0.061086524,0.004886922,-0.29932398,414.0,1.0
153,4.0,308.0,4.386263,-2.3942018,9.386468,1.6484078000000002,-0.105068825,0.20647246,0.22479841,415.0,1.0
154,4.0,278.0,4.37849,-3.466804,9.797073,0.5566519,-0.22113322,0.53878313,0.07819075,416.0,1.0
155,4.0,251.0,4.3833265,0.4417302,10.998962,0.81642276,0.019547688,0.2443461,-0.019547688,417.0,1.0
156,4.0,227.0,4.4337095999999985,0.45250413,9.28232,1.6867151000000002,-0.13194689,0.10140363,-0.059864793,418.0,1.0
157,4.0,214.0,4.5771017,-4.7644615,6.837839999999999,15.577873,-1.0824533,0.1966986,-0.16737708,419.0,1.0
158,4.0,215.0,4.7798467,2.4552537999999995,8.889671,1.7956512999999998,-0.012217305,-0.17592919,0.408058,420.0,1.0
159,4.0,222.0,5.011779,1.6244658,8.5473,3.3435028,-0.064751714,-0.081855945,0.04886922,421.0,1.0
160,4.0,223.0,5.296461,2.6120741,10.09156,1.9907787,-0.004886922,-0.036651913,0.10751228,422.0,1.0
161,4.0,223.0,7.5423436000000015,1.0043676,9.150639,1.7944542,0.07574729,0.028099801,0.08796459400000001,423.0,1.0
162,4.0,227.0,8.805794,-0.08379706,10.605117,1.0869676,0.09162979,0.06352998,0.0036651916,424.0,1.0
163,4.0,221.0,9.743839,1.1192893,7.8649526,2.9221232,0.2284636,0.018325957,0.09285152,425.0,1.0
164,4.0,219.0,10.42125,-0.26336220000000005,9.481039,2.7425580000000003,0.052534413,-0.09285152,0.11362094,426.0,1.0
165,4.0,219.0,10.845784,-0.37110126,8.3629465,3.5075053999999994,0.05009095,-0.036651913,0.043982297,427.0,1.0
166,6.0,220.0,10.586804,0.688333,9.595961,3.1866825,0.04153884,-0.02565634,-0.0842994,428.0,1.0
167,6.0,220.0,9.811359,1.5658079,10.067618,2.280477,-0.13805555,-0.008552114,0.09773844,429.0,1.0
168,4.0,223.0,9.239134,-0.39743748,9.437943,2.2697031,0.04520403,0.056199603,-0.13194689,430.0,1.0
169,4.0,224.0,8.998629,0.25498247,8.836999,2.705448,0.028099801,0.052534413,-0.08307768,431.0,1.0
170,4.0,219.0,8.966006,-0.7338228,10.281899,0.94810385,-0.052534413,0.15271631,-0.11484267,432.0,1.0
171,4.0,218.0,9.006784,-0.5386954,9.543288,5.8933277,-0.021991149,-0.014660766,0.0012217305,433.0,1.0
172,4.0,219.0,8.844626,-0.25857377,8.9040365,3.1866825,-0.013439035,-0.0720821,0.019547688,434.0,1.0
173,6.0,220.0,7.766280999999998,1.0199299000000002,9.249998,7.1227503,-0.72692966,0.19547687,0.058643065,435.0,1.0
174,6.0,216.0,6.305116,1.8375498,9.716867,7.065289,-0.2406809,0.1441642,0.30909783,436.0,1.0
175,6.0,211.0,5.2895103,-0.59136784,9.088389,1.7214310000000002,0.04642576,-0.16493362,0.38973203,437.0,1.0
176,6.0,206.0,4.7443585,-1.4664485,8.568848,4.6950297,0.38973203,0.13072516,-0.13194689,438.0,1.0
177,4.0,195.0,4.1387305,-0.40821138,9.277532,3.0561984,0.02076942,-0.029321533,0.0012217305,439.0,1.0
178,3.629,184.0,2.714745,0.6404489000000001,9.555259,2.207454,-0.014660766,0.02321288,0.009773844,440.0,1.0
179,3.155,184.0,0.0,-0.16280572,9.205706,3.0585926,-0.002443461,0.02443461,-0.013439035,441.0,1.0
180,3.0,184.0,0.0,-0.053869538,9.582792,2.3714569,0.04642576,-0.05497787,0.0,442.0,1.0
181,3.0,184.0,0.0,1.3275848999999995,10.125079,-0.6727706999999999,0.16982053,0.07452556,0.081855945,443.0,1.0
182,3.0,184.0,0.0,1.3096284,10.155006,1.5610195,0.034208454,0.2883284,0.2443461,444.0,1.0
183,3.0,154.0,0.6052371999999999,1.8076223,11.999739,-6.944382000000001,-0.25045475,0.16493362,0.58032197,445.0,1.0
184,3.032,144.0,2.1163323,1.0845733999999998,10.679337,-1.9608512,0.12950343,0.04520403,0.2932153,446.0,1.0
185,3.0,132.0,3.5076432,0.5722142,9.161413,0.45609543,-0.018325957,0.07574729,-0.22235495,447.0,1.0
186,4.0,115.0,4.7190146,0.11731588,10.028113,0.260968,-0.012217305,0.09407325,-0.02321288,448.0,1.0
187,4.0,114.0,6.6250463,0.41180268,9.527725,1.8363527,-0.09407325,0.013439035,-0.16737708,449.0,1.0
188,4.0,119.0,8.305330999999999,0.59615624,10.298658,1.5107412,-0.09162979,-0.09162979,-0.015882496,450.0,1.0
189,4.0,121.0,9.891268,0.6572084,8.972271000000003,2.2170308,0.0012217305,-0.05497787,0.010995574,451.0,1.0
190,4.0,117.0,10.85671,1.163582,10.012551,1.6555905,-0.032986723,-0.073303826,-0.013439035,452.0,1.0
191,4.0,117.0,11.650119,2.291251,9.097966,3.0992942,0.0842994,-0.059864793,0.007330383,453.0,1.0
192,4.0,121.0,12.155441,0.37110126,9.344569,0.90021986,-0.042760565999999986,0.10751228,-0.02565634,454.0,1.0
193,4.0,125.0,12.82511,0.93134445,9.92636,1.1348516000000002,0.118507855,-0.04886922,-0.13439035,455.0,1.0
194,4.0,124.0,13.571442,0.6428431,9.107543,1.2030864,0.105068825,-0.10995574,-0.0036651916,456.0,1.0
195,4.0,128.0,14.360574,0.5255273,8.9998045,2.4648306,0.042760565999999986,0.037873644,0.02443461,457.0,1.0
196,4.0,128.0,14.771821,0.7015011,9.744401,1.3275848999999995,0.06719518,0.0061086523,0.013439035,458.0,1.0
197,4.0,129.0,15.102792,0.61411273,9.156625,2.3020248,-0.02321288,0.017104227,0.0720821,459.0,1.0
198,4.0,128.0,15.335632,-0.5303157,9.940725,1.0354922,0.06963864,0.057421334,-0.0012217305,460.0,1.0
199,6.0,128.0,15.600864,0.61291564,9.6845455,2.396596,0.042760565999999986,-0.030543262,-0.010995574,462.0,1.0
200,6.0,132.0,16.111647,-0.40821138,10.132261,2.267309,-0.009773844,0.028099801,0.02565634,463.0,1.0
201,6.0,132.0,16.293795000000006,0.39384618,9.956287,2.6623523,0.06841691,-0.036651913,0.036651913,464.0,1.0
202,6.0,131.0,16.100873999999994,0.49679685,9.382876,2.9029696,-0.12461651,-0.014660766,0.042760565999999986,465.0,1.0
203,6.0,130.0,15.793395,-0.4369418,9.707291,2.5222914,-0.013439035,-0.0036651916,-0.09040806,466.0,1.0
204,6.0,128.0,15.629361,-0.027533319,9.92636,2.255338,0.119729586,-0.02443461,-0.02687807,467.0,1.0
205,6.0,128.0,15.409884,1.283292,9.02614,3.949235700000001,0.111177474,-0.061086524,-0.021991149,468.0,1.0
206,6.0,128.0,15.36824,-0.34476504,9.210494,3.3794157999999994,-0.26389378,0.0,0.04153884,469.0,1.0
207,6.0,128.0,14.82898,-0.9828198,9.054871,3.8738184,0.040317107000000005,0.009773844,-0.018325957,470.0,1.0
208,6.0,128.0,14.1013,0.7589619000000001,9.672575,2.7724855,0.14782938,-0.09162979,0.02565634,471.0,1.0
209,6.0,128.0,13.225986,-0.22744916,9.202114,3.7828386,0.002443461,0.015882496,-0.009773844,472.0,1.0
210,6.0,128.0,12.070109,-0.29448682,9.415198,3.1040826,0.021991149,0.014660766,0.02076942,473.0,1.0
211,6.0,127.0,10.865539,-1.2665327,9.075222,4.8542438,-0.11484267,0.12461651,-0.047647487,474.0,1.0
212,6.0,130.0,9.556014,-0.7613561,9.303867,4.377797599999999,0.02565634,-0.014660766,0.0,475.0,1.0
213,6.0,131.0,7.896803,-0.60333884,8.878897,3.9564183,0.018325957,-0.06352998,0.07574729,476.0,1.0
214,6.0,134.0,6.386586,0.4405331,9.244013,2.9700072,0.034208454,-0.007330383,0.0012217305,477.0,1.0
215,6.0,134.0,4.840246700000002,-0.25617957,9.382876,3.5182793,-0.018325957,0.047647487,-0.03176499,478.0,1.0
216,5.356,129.0,3.52326,0.073023155,9.427169,2.5318682,-0.019547688,-0.004886922,0.012217305,479.0,1.0
217,4.924,130.0,2.496445,0.9888053,9.611523,1.447295,-0.021991149,0.007330383,-0.002443461,480.0,1.0
218,4.6110000000000015,129.0,2.2897727000000003,1.3012487,9.921572,0.61770403,0.06352998,-0.0012217305,-0.008552114,482.0,1.0
219,4.813,126.0,3.1730242000000004,1.8495208,9.671378,0.7098808000000001,0.05009095,0.014660766,-0.04642576,483.0,1.0
220,6.0,126.0,4.4038157,0.59256494,9.621099,0.6440403,-0.014660766,-0.009773844,-0.039095376,484.0,1.0
221,6.0,126.0,5.701778400000001,1.1851299,10.164583,0.7745243,0.14538592,-0.0842994,-0.043982297,485.0,1.0
