,Accuracy,Bearing,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,second,Speed,label
15,4.551,218.0,0.8535309000000001,9.312256,0.14634705,-3.0517577999999997e-05,0.0046539307,0.012481688999999999,15.0,6.73,1.0
16,4.551,218.0,0.6949158000000001,8.893265,-0.9262543,0.0001373291,0.0012359619,0.0008697510000000001,16.0,6.73,1.0
17,4.551,218.0,0.23283386,9.531921,-0.9364319,-0.00982666,-0.012069702,-0.012176514,17.0,7.16,1.0
18,4.551,219.0,0.5392914000000001,9.381088,-1.1213989,0.009719849000000001,-0.002746582,0.015090942,18.0,7.61,1.0
19,4.551,219.0,0.63864136,9.056076,0.019454956000000002,0.0026855469,-0.0019073485999999999,-0.0024871826,19.0,8.02,1.0
20,4.551,219.0,0.6901245,9.339783,0.18464660000000002,0.00088500977,0.0061340330000000005,-0.005737304699999999,20.0,7.84,1.0
21,4.551,219.0,0.47404480000000004,9.533112,-0.011672974,0.0033874512,-0.0027008057,-0.017456055,21.0,7.32,1.0
22,4.551,219.0,0.48840332,9.501389,0.52104187,-0.005142212,-0.0038146973,-0.001953125,22.0,6.87,1.0
23,4.551,219.0,0.6398468,9.777328500000001,-0.10145569,-0.005355835,0.0029449463,-0.0006713867,23.0,6.42,1.0
24,4.551,219.0,-0.13407898,9.660614,-0.14814758,-0.0052490233999999995,0.006881714000000001,-0.005630493,24.0,6.26,1.0
25,4.551,219.0,0.48901367,9.210495,-0.82569885,0.0044403076,-0.002166748,0.007797241,25.0,6.43,1.0
26,4.551,219.0,0.61709595,9.730041499999999,-0.86102295,-0.0033874512,0.00065612793,0.009399414,26.0,7.03,1.0
27,4.551,219.0,0.6536102,9.365524,0.24330139,0.030441284,0.0032043457,-0.018188476999999998,27.0,7.56,1.0
28,4.551,219.0,0.74938965,8.766967999999999,-0.36662292,-0.0048217773,0.0032043457,0.0016174316,28.0,7.36,1.0
29,4.551,219.0,0.73321533,9.249405,0.21817017,0.025375366,-0.01777649,-0.0065307617,29.0,6.96,1.0
30,4.551,220.0,0.8026581,8.87471,-0.18167114,-0.015853882,0.0025787354,0.013656616000000002,30.0,6.15,1.0
31,4.551,220.0,0.7799071999999999,8.951324000000001,-0.45040894,0.024047852,0.022979736,0.00033569336000000005,31.0,5.87,1.0
32,4.551,220.0,0.46386720000000004,8.832214,-0.21278381,0.015319824,0.0012969971,-0.0022735596,32.0,5.63,1.0
33,4.551,220.0,0.34954834,9.570221,0.5539550999999999,-0.013504028000000001,0.012954712,-0.0074920654,33.0,5.62,1.0
34,4.551,219.0,0.6715698,9.361938,-0.31274414,0.010253906,-0.0026397705,-0.007858275999999999,34.0,5.34,1.0
35,4.551,219.0,0.7481842,9.524734500000001,-0.70957947,-0.00024414062000000002,0.007522583,0.0048065186,35.0,5.0,1.0
36,4.551,219.0,-0.43276978,9.645645,-0.29000854,0.027191162,0.0019836426,-0.016921997,36.0,4.81,1.0
37,4.551,220.0,0.6625824,9.346969999999999,0.59407043,-0.026123047000000003,0.0019836426,-0.015853882,37.0,4.41,1.0
38,4.527,220.0,0.7116699000000001,9.046494000000001,0.48512268,0.026184082,0.016525269,0.029846191,38.0,3.83,1.0
39,4.1339999999999995,220.0,0.46566772,9.448715,0.6042328,0.008071899,0.026123047000000003,0.03517151,39.0,3.23,1.0
40,3.884,220.0,0.71347046,9.3858795,0.8191223000000001,-0.0052490233999999995,0.008010864,-0.0037078857,40.0,2.47,1.0
41,3.6239999999999997,220.0,0.40042114,9.317642,0.11640930000000001,-0.004714966,0.0005340576,-0.0053100586,41.0,1.6,1.0
42,3.45,220.0,0.5895691,9.277542,-0.15533447,0.004333496,-0.0015869141,0.0074768066,42.0,1.3,1.0
43,3.333,220.0,0.517746,9.336791999999999,0.23013306,0.004333496,0.0069274902,0.011199951000000001,43.0,1.14,1.0
44,3.2060000000000004,220.0,0.53749084,9.302078,0.16908264,0.0006103515599999999,0.0021362305,0.001083374,44.0,0.74,1.0
45,3.1039999999999996,220.0,0.6248779000000001,9.296097,0.16908264,-0.004180908,0.0037384033,0.0064086914,45.0,0.52,1.0
46,3.014,220.0,0.55545044,9.443328999999999,-0.030227661,-0.007385254,-0.0026550293,0.0026855469,46.0,0.19,1.0
47,3.0,0.0,0.64523315,9.431961,-0.15293884,-0.004180908,-0.008514404,-0.012771606000000001,47.0,0.0,1.0
48,3.0,0.0,0.51893616,9.322417999999999,-0.35165405,-0.00045776367,-0.007980346999999999,-0.007980346999999999,48.0,0.0,1.0
49,3.0,0.0,0.6218872,9.420577999999999,-0.10684204,-0.0025787354,1.5258788999999999e-05,-0.002105713,49.0,0.0,1.0
50,3.0,0.0,0.60513306,9.355942,0.0098724365,-0.00045776367,0.0010681152,-0.0069122314,50.0,0.0,1.0
51,3.0,0.0,0.5345001,9.324219,-0.17927551,0.0022125244,0.004272461,0.0064086914,51.0,0.0,1.0
52,3.0,0.0,0.5255126999999999,9.285324000000001,-0.04937744,0.0011444092,0.0069274902,0.005340576,52.0,0.0,1.0
53,3.0,0.0,0.5321045,9.285919,-0.09188843,0.0015411377,0.004760742,0.0026855469,53.0,0.0,1.0
54,3.0,0.0,0.60572815,9.396042,-0.09248352,-0.0021820068,-0.0032348633000000003,-0.0052948,54.0,0.0,1.0
55,3.0,0.0,0.61709595,9.384079,0.017059326,-0.0021972656,-0.0032348633000000003,-0.01008606,55.0,0.0,1.0
56,3.0,0.0,0.61650085,9.342773,-0.012878418,-0.0011291504,-0.002166748,-0.009017944,56.0,0.0,1.0
57,3.095,0.0,0.5458679,9.336197,-0.18705750000000002,-0.0027160645,-3.0517577999999997e-05,0.0016326904000000001,57.0,0.0,1.0
58,3.005,0.0,0.5632324000000001,9.31105,-0.045196533,-0.0005950928,0.004760742,0.003753662,58.0,0.0,1.0
59,3.0,0.0,0.53749084,9.385269000000001,-0.34506226,0.0015411377,-0.0043029785,0.0026855469,59.0,0.0,1.0
60,3.0,0.0,0.554245,9.388855,-0.22654724,-0.0005950928,-0.0042877196999999995,-0.0015716553,60.0,0.0,1.0
61,3.0,0.0,0.57759094,9.323624,-0.29299927,-0.0011291504,-0.006958008000000001,-0.01008606,61.0,0.0,1.0
62,3.0,0.0,0.47283936,9.327209,-0.3283081,0.0010070800999999999,-0.0042877196999999995,-0.0015563965,62.0,0.0,1.0
63,3.0,0.0,0.17956543,9.317642,-2.1377257999999997,0.014328003,-0.0027008057,-0.0074310303000000005,63.0,0.0,1.0
64,3.094,220.0,0.034713745,9.761764999999999,-2.3567963,0.020187378,-0.00642395,-0.0042266846,64.0,1.55,1.0
65,3.867,222.0,0.58717346,8.846573,-1.7295227,-0.014450073,0.013824463,0.008544922,65.0,3.63,1.0
66,4.551,222.0,0.45368958,9.108749000000001,-2.0276031000000003,0.0027160645,0.009613037,0.012924193999999998,66.0,5.54,1.0
67,4.551,221.0,0.620697,9.049484,-1.0549469,-0.01625061,0.00022888183999999998,0.0007324219,67.0,6.86,1.0
68,4.551,220.0,0.40402222,9.300278,-0.82270813,0.00042724610000000003,0.0052948,0.011169433999999999,68.0,7.77,1.0
69,4.551,220.0,0.3938446,8.766373,-1.5708923000000001,0.014007568,0.004119873,0.01878357,69.0,8.16,1.0
70,4.551,220.0,-1.8154144,8.93158,-0.5587616,-0.0072021483999999995,-0.007751465,0.065078735,70.0,8.96,1.0
71,4.551,219.0,1.1821442,9.054275500000001,0.20918274,0.0015411377,0.0012512207000000002,0.0045166016,71.0,8.94,1.0
72,4.551,219.0,0.87986755,9.312851,1.0334014999999999,-0.0007934570299999999,-0.0012512207000000002,-0.0033264159999999996,72.0,8.68,1.0
73,4.551,220.0,1.0612335,9.7845,1.2949677,-0.0055999756,-0.0012512207000000002,-0.009078979499999999,73.0,7.65,1.0
74,4.551,220.0,0.9457091999999999,8.947128,-0.19004822,-0.007827759,-0.0065307617,0.0022735596,74.0,6.2,1.0
75,4.551,220.0,0.9798279000000001,9.503784,0.14094543,0.016189575,-0.008178711,0.009246826,75.0,5.52,1.0
76,4.551,220.0,0.6721649000000001,9.411605999999999,-0.22775269,-0.00038146972999999996,-0.01499939,0.010482788,76.0,5.09,1.0
77,4.551,221.0,0.56921387,8.828018,-0.46418762,0.008407593,-0.0036010741999999997,0.005737304699999999,77.0,5.12,1.0
78,4.551,221.0,0.36750793,9.653427,-0.5054779,0.0037841796999999997,0.018447876000000002,-0.0044403076,78.0,5.04,1.0
79,4.551,220.0,-0.049682617000000005,9.7845,-0.9741516,0.010330200000000001,0.025222777999999998,-0.01802063,79.0,5.11,1.0
80,4.551,219.0,0.76374817,9.533112,-0.53900146,-0.011505126999999999,0.0030059814,-0.00970459,80.0,5.81,1.0
81,4.551,218.0,1.1671753,9.191345,0.18884277,0.013259888000000001,0.024261475,-0.00289917,81.0,6.1,1.0
82,4.551,216.0,0.6625824,9.941925,1.0806885,-0.007461548,0.045303345,-0.013809203999999999,82.0,5.72,1.0
83,4.551,213.0,1.6382294,9.624695,0.7017975000000001,-0.009750366,0.07342529,0.015060425,83.0,4.64,1.0
84,4.204,209.0,0.43154907,9.465485000000001,0.9795226999999999,0.00579834,0.10597229,0.056503295999999995,84.0,3.6,1.0
85,3.908,205.0,0.87268066,9.245804,0.5096588,-0.0096588135,0.050048828,-0.021270752,85.0,2.49,1.0
86,3.65,203.0,0.68414307,9.3984375,-0.15592957,-0.021362305,0.051635742000000005,-0.02659607,86.0,1.68,1.0
87,3.512,200.0,0.625473,9.480438000000001,0.52523804,0.00793457,0.06388855,-0.017547607,87.0,1.56,1.0
88,3.4,196.0,0.7440033,9.467865,0.40193176,0.015396118,0.05644226,-0.0031585693,88.0,1.33,1.0
89,3.2460000000000004,193.0,0.5332946999999999,9.376297000000001,0.11640930000000001,0.0015411377,0.02394104,0.0016326904000000001,89.0,0.75,1.0
90,3.11,192.0,0.33099365,9.344574,-0.47496033,0.0047302246,0.017547607,0.005355835,90.0,0.27,1.0
91,3.0239999999999996,191.0,0.6302643,9.324814,-0.076919556,0.0036621094,0.012756348,0.0005645752,91.0,0.3,1.0
92,3.0,190.0,0.383667,9.34816,-0.75149536,0.0063323975,-0.00642395,-0.0026397705,92.0,0.24,1.0
93,3.0,0.0,0.6500244000000001,9.409805,0.020050049,-0.0005950928,-0.002166748,-0.011154175,93.0,0.0,1.0
94,3.0,0.0,0.46865845,9.323624,-0.23194885,-0.0011291504,-0.0010986328,0.0010986328,94.0,0.0,1.0
95,3.0,0.0,0.541687,9.274536,-0.38458252,-6.1035155999999994e-05,-0.0010986328,0.0027008057,95.0,0.0,1.0
96,3.0,0.0,0.46566772,9.312851,-0.6138153000000001,0.0036621094,0.0074157715,0.0032196045,96.0,0.0,1.0
97,3.0,190.0,0.41239929999999997,9.412201,-0.595871,0.0074005127,0.017547607,-0.0058288574,97.0,0.28,1.0
98,3.0,188.0,0.41239929999999997,9.256592,-0.71736145,-0.00592041,0.05696106,-0.0031585693,98.0,0.58,1.0
99,3.157,185.0,0.28010559999999995,9.169205,-0.37380979999999997,0.012191772,0.07241821,0.009613037,99.0,1.15,1.0
100,3.313,182.0,0.42196655,9.340378,-1.2297211000000001,0.00047302246,0.09638977,-0.0052948,100.0,1.72,1.0
101,3.595,176.0,-0.1436615,9.05069,-1.3638,0.013793945,0.17254639,-0.0052948,101.0,2.49,1.0
102,3.992,168.0,-0.22865295,8.555083999999999,-1.4691466999999998,0.026046753,0.21621704,-0.02394104,102.0,3.63,1.0
103,4.551,154.0,-1.0355072,9.19075,-1.3027496,0.023117065,0.21856689999999998,-0.012954712,103.0,4.79,1.0
104,4.551,142.0,-0.7062988,8.85556,-1.3105316,0.006973266600000001,0.19187927,-0.020584106,104.0,5.75,1.0
105,4.551,130.0,0.058059692,9.013580000000001,-0.98072815,0.008468628,0.09222412,-0.018295288,105.0,7.03,1.0
106,6.068,124.0,0.7236481,9.223068,-1.2255402,0.009429932,0.027191162,0.008560181,106.0,7.72,1.0
107,6.068,122.0,0.1885376,9.053085000000001,-1.2668457,-0.009109497,0.025909424,0.010421753,107.0,8.38,1.0
108,6.068,121.0,0.31123352,9.219482000000001,-1.6181793,-0.0035705565999999997,0.02734375,-0.01524353,108.0,9.28,1.0
109,6.068,119.0,0.50697327,9.173981,-0.23074341,-0.0079956055,-0.001953125,-0.014663696,109.0,10.57,1.0
110,6.068,119.0,0.40222168,9.461288,-1.0226288000000001,-0.015075683999999999,-0.0026855469,0.0053100586,110.0,10.98,1.0
111,6.068,119.0,0.841568,9.411605999999999,-0.27503967,0.022521972999999997,0.010513306000000002,0.006591797,111.0,11.79,1.0
112,7.585,119.0,0.40281677,9.513367,0.5599518,0.0054779053000000005,0.0015106201,0.0038757324,112.0,11.6,1.0
113,7.585,119.0,0.8720856,9.089584,0.6431427,-0.0140686035,0.014465332,0.017242432,113.0,10.79,1.0
114,9.102,118.0,0.8313904000000001,9.043503,0.4330597,0.009109497,-0.002319336,-0.008270264,114.0,9.73,1.0
115,9.102,117.0,0.77093506,9.393646,1.1094208,-0.0053863525,-0.0019989014,-0.013336182,115.0,8.52,1.0
116,9.102,117.0,1.0241241,9.143463,0.5515747,0.009750366,-0.0012054442999999998,-0.0027923584,116.0,7.74,1.0
117,9.102,117.0,0.7739258000000001,9.536713,1.0381927,0.0025024414000000004,0.0024261475,0.013717651,117.0,6.52,1.0
118,9.102,117.0,0.57699585,9.284119,-0.05357361,0.0059051514,-0.0037078857,-0.0016632079999999998,118.0,5.46,1.0
119,9.102,118.0,0.49917603,9.384079,0.23373413,-0.008468628,-0.008651733,-0.008270264,119.0,5.17,1.0
120,10.619000000000002,118.0,0.68891907,9.120117,0.24330139,-0.012634277,-0.0033874512,0.001373291,120.0,4.81,1.0
121,10.619000000000002,118.0,0.72483826,9.284714,0.5306244000000001,-0.0063476562,-0.002532959,0.00920105,121.0,4.1,1.0
122,9.057,119.0,0.6943206999999999,9.42897,0.59407043,0.008468628,0.0068969727,0.022415161,122.0,3.65,1.0
123,8.321,119.0,0.63864136,9.316436999999999,0.51145935,-0.009109497,-0.0016326904000000001,-0.011688232,123.0,2.93,1.0
124,7.851,119.0,0.48242188,9.472061,0.18345642,0.0052642819999999995,-3.0517577999999997e-05,0.0048217773,124.0,2.2,1.0
125,7.478,119.0,0.45907593,9.384674,-0.23432922,-6.1035155999999994e-05,-0.0048217773,-0.013290405,125.0,1.32,1.0
126,6.886,119.0,0.45249940000000005,9.460098,-0.43545532,-0.0021972656,0.0063476562,-0.00050354004,126.0,1.71,1.0
127,6.59,118.0,0.24299622,9.187744,-0.99031067,0.0036621094,0.0015716553,-0.0068969727,127.0,1.85,1.0
128,6.471,118.0,0.19273376,9.307464999999999,-1.5409698,0.0036621094,0.0042266846,-0.006362915,128.0,2.14,1.0
129,6.654,118.0,-0.0053863525,9.521744,-1.4272461,0.01272583,0.02394104,0.025604248,129.0,3.26,1.0
130,6.8660000000000005,117.0,0.13166809,9.380478,-0.94841003,-0.012847899999999999,0.01222229,0.04371643,130.0,3.74,1.0
131,9.102,117.0,0.16938782,9.406830000000001,-1.1291656,-0.010391235,-0.0040740967,0.009521484,131.0,4.42,1.0
132,9.102,117.0,0.14364624,9.596558,-1.8731689999999999,0.021148682000000002,-0.008712769,0.015106201000000001,132.0,5.44,1.0
133,12.136,118.0,0.35014343,9.6642,-0.7790222,0.04750061,0.0062561035,-0.009017944,133.0,6.43,1.0
134,10.619000000000002,119.0,0.38127136,9.370911,-0.7478943,0.01133728,0.004119873,-0.0052948,134.0,6.96,1.0
135,12.136,118.0,0.7080841,8.925583,-1.6068115,-0.0435791,-0.009460449000000001,0.02218628,135.0,7.41,1.0
136,13.652999999999999,118.0,0.21247864,9.194336,0.043395996,0.004470825,-0.003753662,-0.027450562,136.0,8.05,1.0
137,15.17,119.0,0.038894653,10.074203500000001,0.32470703,-0.05593872,-0.031448364,-0.008865356,137.0,8.54,1.0
138,15.17,119.0,0.034103394,9.157227,-0.78619385,0.021774292,0.008010864,0.007705688499999999,138.0,8.78,1.0
139,16.687,119.0,0.32739258,10.175964,0.24510193,-0.01725769,-0.009780884,0.0024871826,139.0,9.35,1.0
140,15.17,118.0,0.48182678,8.89386,-0.2558899,0.007080078,-0.009933471999999999,-0.0006103515599999999,140.0,9.79,1.0
141,15.17,119.0,0.68592834,9.13269,0.21157837,-0.013748169,-0.002105713,-0.009185791,141.0,9.53,1.0
142,13.652999999999999,119.0,0.63565063,8.77655,-0.5641326999999999,0.015289307,-0.010360718,0.02218628,142.0,9.25,1.0
143,13.652999999999999,120.0,0.5608368,9.510971000000001,-1.0782928,0.0077209473,-0.012817383,0.016815186,143.0,9.12,1.0
144,12.136,121.0,0.3471527,9.629486,-1.6217803999999998,-0.010177611999999999,-0.013397217,0.026504517000000002,144.0,9.22,1.0
145,12.136,121.0,0.7434082,8.595794999999999,-0.42108154,-0.03414917,-0.007751465,-0.015625,145.0,9.76,1.0
146,12.136,121.0,0.53868103,9.019561999999999,-1.1207886,0.023910522000000003,0.014663696,-0.0121154785,146.0,10.07,1.0
147,12.136,121.0,0.67276,9.078812,-0.26905823,0.009643555,0.010894775,-0.010025024,147.0,10.53,1.0
148,12.136,120.0,0.5823822,9.478043,0.30854797,-0.0008087158,0.008499145500000001,-0.010345459,148.0,10.63,1.0
149,12.136,119.0,0.64463806,10.369292999999999,0.07571411,-0.02796936,0.0096588135,-0.018081665,149.0,10.17,1.0
150,12.136,118.0,0.37049866,9.484634,-0.77482605,-0.018325806,0.0032806396000000003,0.019042969,150.0,10.33,1.0
151,12.136,119.0,0.65242004,9.645645,-0.25708008,0.0011138916,-0.0009307861300000001,0.009567261,151.0,10.79,1.0
152,10.619000000000002,119.0,0.6524048000000001,9.281128,-0.020050049,-0.013580321999999999,0.011001587,-0.007843018,152.0,11.01,1.0
153,12.136,119.0,0.49620056,9.897629,-0.19363403,0.03253174,-0.019744873,-0.029159546,153.0,10.94,1.0
154,12.136,119.0,0.7481842,8.185181,-0.07751465,0.0055847169999999995,-0.0044555664,-0.00050354004,154.0,11.12,1.0
155,10.619000000000002,121.0,0.029327392999999997,10.056839,-0.54678345,-0.052947997999999996,-0.035980225,-0.020370483,155.0,11.3,1.0
156,10.619000000000002,122.0,0.69192505,8.883087,0.06074524,-0.0045318604,-0.034591675,0.011856078999999999,156.0,11.38,1.0
157,12.136,124.0,0.41658019999999996,9.107544,-0.6389618,0.013092041,-0.024902344,-0.019943237,157.0,11.24,1.0
158,15.17,126.0,0.5129547000000001,8.775345,0.53660583,0.009155273,-0.027191162,-0.010879517,158.0,11.58,1.0
159,15.17,127.0,0.94929504,9.285919,1.5954437,-0.018478394,-0.02330017,0.002105713,159.0,11.29,1.0
160,15.17,129.0,0.42196655,9.645645,1.2961731,-0.010757446,-0.015426636,0.010360718,160.0,9.82,1.0
161,16.687,130.0,0.7230376999999999,9.710875999999999,1.8133086999999999,-0.010284424,-0.0033264159999999996,0.010482788,161.0,8.51,1.0
162,18.204,130.0,0.37348938,9.305664,1.0932465,0.0048980713,-0.0071105957,0.009887695,162.0,6.8,1.0
163,19.721,130.0,0.53749084,9.271545,0.6024475,0.0069122314,-0.009613037,0.011276245,163.0,5.49,1.0
164,15.823,131.0,0.41059875,9.370911,0.7335205,0.0020751953,0.0068969727,0.0048217773,164.0,3.6,1.0
165,14.093,131.0,0.44891357,9.286514,0.53300476,-0.0037841796999999997,-0.00642395,-0.0042266846,165.0,2.15,1.0
166,12.648,131.0,0.35733032,9.4253845,0.10803223,-0.0011291504,0.0031585693,0.01121521,166.0,0.63,1.0
167,11.405,0.0,0.45788574,9.417587,0.11640930000000001,0.0031280518,0.0010375977,0.0058898926,167.0,0.0,1.0
168,10.714,131.0,0.20350647,9.2595825,-0.798172,0.010055541999999999,-0.008026123000000001,-0.0058288574,168.0,0.65,1.0
169,11.252,131.0,0.20469666,9.224258,-0.493515,-0.0021820068,-0.006958008000000001,-0.0026245116999999997,169.0,0.74,1.0
170,11.674000000000001,131.0,0.28190613,9.361328,-0.32951355,0.0010070800999999999,0.00050354004,0.0048217773,170.0,0.19,1.0
171,12.011,0.0,0.32321167,9.282928,-0.1804657,-6.1035155999999994e-05,0.0052948,-0.0010375977,171.0,0.0,1.0
172,12.275,0.0,0.3950348,9.40921,-0.1002655,-0.0032653809000000003,-3.0517577999999997e-05,-0.006362915,172.0,0.0,1.0
173,12.477,0.0,0.37768555,9.327225,-0.14694214,-6.1035155999999994e-05,-0.0010986328,-0.011154175,173.0,0.0,1.0
174,12.63,0.0,0.38845825,9.415802000000001,-0.19064331,0.0010070800999999999,0.0042266846,0.005355835,174.0,0.0,1.0
175,12.745,0.0,0.34535217,9.337387,-0.10983276,-0.0009613037,0.0054473877,-0.0005645752,175.0,0.0,1.0
176,12.83,0.0,0.3591156,9.292496,-0.19961548,0.0011749268,0.005981445300000001,0.002105713,176.0,0.0,1.0
177,12.892999999999999,0.0,0.39144897,9.456497,-0.18824768,-0.0014953613,-0.0020141601999999997,-0.0016326904000000001,177.0,0.0,1.0
178,12.972999999999999,0.0,0.40820312,9.473267,-0.10624695,-0.00042724610000000003,0.00012207031000000001,-0.005355835,178.0,0.0,1.0
179,12.725,0.0,0.25497437,9.316436999999999,-0.4504242,0.00010681152,-0.0030822754,0.004760742,179.0,0.0,1.0
180,12.552999999999999,0.0,0.29507446,9.340378,-0.34506226,-0.00042724610000000003,0.0011901855,0.0068969727,180.0,0.0,1.0
181,12.433,0.0,0.32321167,9.375092,-0.20680237,0.0006408691400000001,0.008102416999999999,0.009033203,181.0,0.0,1.0
182,12.054,0.0,0.28370667,9.320038,-0.49830627,-0.0014953613,-0.0062713623,0.0031585693,182.0,0.0,1.0
183,11.799000000000001,0.0,0.32620240000000006,9.424178999999999,-0.33668518,-0.0020294189999999998,-0.003616333,0.002105713,183.0,0.0,1.0
184,11.624,0.0,0.25976562,9.239822,-0.4049225,0.0006408691400000001,-0.003616333,-0.0032196045,184.0,0.0,1.0
185,11.757,0.0,0.23582458,9.238022,-0.461792,0.00010681152,-0.0036010741999999997,0.0015716553,185.0,0.0,1.0
186,11.856,0.0,0.20350647,9.297882000000001,-0.48213196,-0.00042724610000000003,-0.005203247,0.00050354004,186.0,0.0,1.0
187,12.154000000000002,0.0,0.32321167,9.297286999999999,-0.27264404,0.002243042,0.0038452148,0.0026397705,187.0,0.0,1.0
188,12.385,0.0,0.24240112,9.244614,-0.40072632,0.0027770996,0.0027770996,0.0074310303000000005,188.0,0.0,1.0
189,12.312999999999999,0.0,0.41358948,9.40921,-0.07632446,-0.0030822754,-0.0030670166,-0.01335144,189.0,0.0,1.0
190,12.263,0.0,0.39923096,9.346969999999999,-0.09248352,-0.0025634766,-0.0014801025,-0.010681152,190.0,0.0,1.0
191,12.225999999999999,0.0,0.40162659999999994,9.330811,-0.21697998,-0.0014953613,-0.0030670166,-0.012283325,191.0,0.0,1.0
192,12.2,0.0,0.30944824,9.365524,-0.1756897,0.00010681152,0.0075683593999999995,0.0074310303000000005,192.0,0.0,1.0
193,12.42,0.0,0.34594727,9.369110000000001,-0.12181091,-0.00042724610000000003,0.006515503000000001,0.0026397705,193.0,0.0,1.0
194,12.799000000000001,0.0,0.32141113,9.276932,-0.13557434,0.0032958984000000004,0.00970459,0.006362915,194.0,0.0,1.0
195,13.46,0.0,0.3142395,9.396637,-0.32711792,-0.0009613037,0.0011749268,0.0015716553,195.0,0.0,1.0
196,13.600999999999999,0.0,0.24778748,9.409821,-0.93403625,0.0011749268,-0.0025482178,-0.014938354499999999,196.0,0.0,1.0
197,13.468,131.0,0.041290283,9.336197,-1.7851868000000002,0.0027770996,-0.0009460449,0.0052948,197.0,0.9,1.0
198,13.418,131.0,0.10592651,9.205109,-1.849823,0.0022277832,-0.019592285,-0.0032196045,198.0,2.15,1.0
199,13.616,132.0,0.09277344,9.451721000000001,-0.48931885,-0.0020294189999999998,-0.007873535,0.006362915,199.0,3.4,1.0
200,13.757,133.0,0.3483429,9.438553,-1.1986084,0.027816772000000003,0.021438599,0.064956665,200.0,3.47,1.0
201,19.721,135.0,0.3184204,9.039902,-1.5355835,-0.012680054,-0.030761719,0.014465332,201.0,4.31,1.0
202,19.721,136.0,0.116119385,9.648041000000001,-0.023040771,-0.062469482,-0.05229187,-0.010726929,202.0,5.37,1.0
203,18.204,139.0,0.01675415,9.630081,-0.23553467,-0.008255005,-0.011917114,0.0017395020000000002,203.0,5.72,1.0
204,18.204,140.0,0.29866028,9.589981,0.18824768,0.00091552734,-0.011856078999999999,0.0030059814,204.0,5.58,1.0
205,18.204,141.0,0.7356262,9.000397,0.43365479999999995,0.030303955,-0.04121399,0.0027923584,205.0,5.07,1.0
206,18.204,144.0,1.407196,9.334991,0.033813477,-0.022201538,-0.14427185,0.027297974,206.0,4.42,1.0
207,15.27,153.0,1.9123688,9.157822,0.49530029999999997,-0.05848694,-0.3221283,0.07081604,207.0,3.77,1.0
208,13.966,167.0,1.8992004,9.09198,-1.4224548000000001,0.05709839,-0.39456177,0.058029175,208.0,3.71,1.0
209,18.204,192.0,0.9750366,9.56723,-1.1872253000000001,0.02078247,-0.39103699999999997,-0.018188476999999998,209.0,4.11,1.0
210,19.721,213.0,1.7884673999999998,9.097977,-0.93045044,-0.023483276,-0.19375610000000001,0.029907227,210.0,4.93,1.0
211,19.721,226.0,0.5512543000000001,9.32782,-1.0597382,0.0011749268,-0.050476074,-0.009765625,211.0,5.74,1.0
212,21.238000000000003,229.0,0.053268433,9.676772999999999,-1.0771027,0.010070800999999999,-0.0018005370999999999,0.009140015,212.0,6.69,1.0
213,19.721,229.0,-0.18196106,9.167999,-0.63237,0.0034637451,0.030273438,-0.0036468506,213.0,7.76,1.0
