,Accuracy,Bearing,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,second,Speed,label
25,9.118,14.0,0.11611878,9.898827,1.4939818,0.01817935,0.010506881000000001,-0.023310615,25.0,2.81,1.0
26,8.42,20.0,-0.011971008,9.774328,1.4856021000000001,0.018790215,-0.0035430184000000003,0.0090652425,26.0,2.58,1.0
27,7.892,23.0,0.34955344,8.664616,1.7405846,0.09392664,0.0025656337,-0.008038984,27.0,1.11,1.0
28,7.53,26.0,0.061052144,9.871294,0.5255273,0.00535118,-0.0004886924,-0.0013194662,28.0,0.19999999,1.0
29,7.062,27.0,0.076614454,9.852139999999999,0.5554548,0.003518585,-0.0010995576,-0.003762927,29.0,0.049999997000000004,1.0
30,6.773,28.0,-0.3184288,9.866506,-0.8547299999999999,0.00046425872000000005,-0.0017104228,-0.0043737926,30.0,0.12,1.0
31,6.584,0.0,-0.33518824,9.835381,-1.2018893,0.00046425872000000005,0.020891592,-0.013536771000000001,31.0,0.0,1.0
32,6.267,25.0,-0.59376204,10.277111,-0.3196259,0.026731465,0.09358455,-0.037360515,32.0,0.78,1.0
33,6.1370000000000005,20.0,-1.0486604,10.012551,1.6041151000000002,-0.017861698,0.16872098,0.018228222,33.0,1.39,1.0
34,6.202999999999999,19.0,-1.2270284,9.94312,1.2066777,0.039559633,0.3495371,0.017617356,34.0,2.23,1.0
35,6.495,348.0,-1.532289,9.51336,0.37110126,-0.044128902000000005,0.3373198,0.010897839,35.0,3.29,1.0
36,6.837000000000001,337.0,-1.7932571,9.704897,0.25617957,-0.008087855,0.37763688,0.045717157,36.0,3.98,1.0
37,6.7620000000000005,323.0,-0.4321534000000001,9.776722999999999,0.78170687,-0.05145929,0.1296256,0.0011239946000000001,37.0,3.06,1.0
38,6.77,306.0,0.3890578,9.489417999999999,0.2693477,-0.056957074,0.030665435,-0.01231504,38.0,3.23,1.0
39,6.846,292.0,0.61171854,10.292672999999999,0.7410054,-0.008087855,-0.024312437000000003,0.0029565896999999997,39.0,3.6499998999999996,1.0
40,10.0,286.0,-0.40581718,9.526527999999999,0.21906945,-0.07161784,0.033108898,0.021282546,40.0,4.0899997,1.0
41,10.0,281.0,-0.19273324,9.831789,0.49200845,-0.013585642,-0.057910025,-0.034917057,41.0,4.1,1.0
42,8.065,285.0,-0.19153613,9.680955,0.7769185000000001,-0.05023756,0.071593404,-0.0019303318,42.0,3.52,1.0
43,7.843,289.0,-0.35913026,10.024523,1.0761937,0.0047403146,0.21331415,0.007843513,43.0,3.8799998999999996,1.0
44,9.0,289.0,-2.3630772,9.285912,0.7565677,-0.0319116,0.3898542,0.038386773,44.0,4.45,1.0
45,7.771,284.0,-3.0154970000000003,9.734824,1.2988545,-0.044739768,0.5150816,0.06770831,45.0,3.84,1.0
46,7.612,281.0,-1.4317327,10.630256,0.24899697,0.04566829,0.3208264,0.015784761,46.0,2.01,1.0
47,7.8629999999999995,257.0,-0.17477672,10.028113000000001,0.06584055,0.01573589,0.071593404,0.023115142999999998,47.0,2.6599998,1.0
48,12.0,216.0,0.8870517,9.288305000000001,-0.35673606,0.015125025,0.017837264,0.023115142999999998,48.0,6.14,1.0
49,13.0,188.0,0.91099375,9.630676,0.82001406,0.0383379,0.03799582,-0.006817253299999999,49.0,7.6,1.0
50,13.0,179.0,0.16400282,9.855731,0.049081136,-0.052681017999999996,-0.09150761,-0.010482445,50.0,7.6099997,1.0
51,17.0,176.0,0.8619126,9.625888,0.7194576,0.0047403146,0.006841690300000001,-0.0007086005,51.0,7.17,1.0
52,19.0,174.0,0.6895300999999999,9.824607,0.78290397,-0.065509185,-0.08173377,-0.02514321,52.0,6.8799996,1.0
53,17.0,177.0,0.009576807,9.932345,0.7781156,-0.029468137999999998,0.03005457,-0.014758501,53.0,7.0499997,1.0
54,17.0,193.0,0.36990416,9.737217999999999,0.92296475,0.0047403146,-0.0004886924,0.0011239946000000001,54.0,7.0499997,1.0
55,16.0,199.0,-0.7649474,10.125079,-0.2873042,0.043835692,0.04593707,-0.0049846573,55.0,6.1299996,1.0
56,18.0,201.0,-0.40940848,9.890448,-0.62009823,-0.05756794,-0.013316863,0.01456303,56.0,6.73,1.0
57,19.0,199.0,0.055066638,9.872491,1.2473791,-0.16385849,-0.055466562999999997,-0.0049846573,57.0,6.81,1.0
58,25.0,199.0,-0.2645593,11.136629,-0.28491,0.08354193,0.04288274,0.032888986,58.0,5.3599997,1.0
59,19.483,197.0,0.19153613,10.171766,0.8523358,0.010848968999999998,-0.040194932,-0.010482445,59.0,3.82,1.0
60,20.0,191.0,-1.7609352999999999,12.308591,0.14963761,-0.013585642,0.0031764992,-0.07706676,60.0,5.3399997,1.0
61,20.0,199.0,0.49320555,9.551667,1.2078748,0.07010289,0.010506881000000001,0.01456303,61.0,5.62,1.0
62,16.0,197.0,-1.7465701,9.160214999999999,-0.51116204,0.02978579,0.14672983,-0.011704175,62.0,5.69,1.0
63,15.0,197.0,-3.9971197,9.068039,-0.039504327,-0.038020253,0.46987754,-0.022088885,63.0,6.0099998,1.0
64,14.0,183.0,-3.169923,9.860519,-0.8415619000000001,-0.065509185,0.28539625,0.05793446,64.0,6.62,1.0
65,15.0,180.0,-0.8607155000000001,10.255563,-0.7026982,0.11713952,0.11007792,0.015784761,65.0,6.27,1.0
66,12.0,167.0,0.17717093,8.941146,-0.09696517,0.04261396,-0.03164282,0.02861293,66.0,9.58,1.0
67,11.0,144.0,0.78649527,8.631097,0.8331822,-0.18584964,-0.16114625,0.06526485,68.0,13.46,1.0
68,11.0,147.0,0.37229836,9.791088,1.365892,-0.031300735,-0.014538593,-0.0025411965,70.0,12.719999000000001,1.0
69,10.0,153.0,0.82360536,9.664195,1.1827357,-0.0019792020000000002,0.020280726000000002,-0.01231504,71.0,11.94,1.0
70,14.0,154.0,0.21667525,9.185355,1.423353,-0.017861698,0.03005457,0.031056392999999998,72.0,11.059999000000001,1.0
71,15.0,146.0,0.7015011,9.715671,1.2114661,0.045057423,0.02761111,0.016395625,74.0,9.58,1.0
72,14.0,151.0,0.35194764,10.005369,1.7920599999999998,0.039559633,0.0172264,-0.006817253299999999,75.0,7.24,1.0
73,12.0,154.0,0.5614403,9.589975,1.6196774,-0.014807372,0.0031764992,-0.0043737926,76.0,5.21,1.0
74,13.0,158.0,0.6452374,9.7719345,1.3730746999999999,-0.012974777,0.059376102,0.0047891866,77.0,4.18,1.0
75,10.995999999999999,157.0,0.58657944,9.821015,1.2509704,0.010848968999999998,0.013561208,0.0035674553000000003,78.0,3.6299998999999996,1.0
76,10.232000000000001,156.0,0.43933599999999995,9.865308,1.0929531000000001,-0.0007574725999999999,0.0172264,-0.007428119,79.0,1.75,1.0
77,9.193,149.0,0.6476316,9.856929,1.2138603000000001,0.004129451,0.015393803999999999,-0.0007086005,80.0,1.41,1.0
78,8.318,140.0,0.30286652,9.640253,0.18435353,0.01940108,-0.0017104228,-0.0049846573,81.0,1.17,1.0
79,7.5120000000000005,136.0,0.30406362,9.78989,0.33399114,-0.0007574725999999999,0.00012217276,-9.773578499999999e-05,82.0,0.38,1.0
80,6.428999999999999,135.0,0.30406362,9.838972,0.30765492,0.0011484288,-0.0007819072299999999,-0.00074525364,83.0,0.03,1.0
81,5.882999999999999,0.0,0.29568392,9.831789,0.36750996,0.0017592944,0.0004398231400000001,-0.0013561193,84.0,0.0,1.0
82,5.782,0.0,0.31124622,9.838972,0.34237084,-0.00032986887000000003,-0.00072082086,0.0013561285999999998,85.0,0.0,1.0
83,5.501,0.0,0.30885202,9.841366,0.32321724,-0.0017592926000000002,-0.0014294239,-0.0002321275,86.0,0.0,1.0
84,5.322,0.0,0.30645782,9.868899,0.35434186,0.00020769238000000002,0.0005742138999999999,-0.000109952874,87.0,0.0,1.0
85,5.377999999999999,0.0,0.30885202,9.844957,0.33638534,4.8872083e-05,-0.000586431,-0.0007696878,88.0,0.0,1.0
86,5.24,0.0,0.3196259,9.838972,0.35194764,-0.0006963853,0.0009162972999999999,-0.00015882216000000002,89.0,0.0,1.0
87,5.316,0.0,0.30765492,9.850943,0.38187516,-8.551963e-05,-0.0009162985,-0.0013805525,90.0,0.0,1.0
88,5.374,0.0,0.30406362,9.852139999999999,0.37110126,0.0007696915400000001,0.00015882542,-0.0007208176,91.0,0.0,1.0
89,5.417000000000001,0.0,0.33279404,9.866506,0.33279404,-0.0029565859999999998,0.0008185592,0.00054978114,92.0,0.0,1.0
90,5.449,0.0,0.30765492,9.82341,0.32800564,-0.0001221709,-0.0021868972,-0.00018325448,93.0,0.0,1.0
91,5.472,0.0,0.29448682,9.838972,0.33039984,0.00067194924,0.0013561201999999998,-0.0008918578,94.0,0.0,1.0
92,5.636,0.0,0.3172317,9.838972,0.32800564,6.1083585e-05,0.00074525503,-0.00028099306000000003,95.0,0.0,1.0
93,5.763999999999999,0.0,0.32202014,9.856929,0.35314476,0.0013439003,0.0019669866,-0.00037873257000000006,96.0,0.0,1.0
94,5.699,0.0,0.31603462,9.846153999999999,0.35553896,0.0013194662,0.00040317094,-0.0007086005,97.0,0.0,1.0
95,5.813,0.0,0.31004912,9.854534,0.34117374,-0.00063529983,-0.00067195133,-0.0009407289300000001,98.0,0.0,1.0
96,5.9,0.0,0.3196259,9.854534,0.34955344,-0.0005253479,0.00023212866000000003,-0.0008429885000000001,99.0,0.0,1.0
97,5.792999999999999,0.0,0.31004912,9.829395,0.35194764,-0.0018203798999999999,-0.00028099725,-0.0007330347,100.0,0.0,1.0
98,5.718999999999999,0.0,0.31244332,9.847352,0.36032736,-0.00047647208,0.00023212866000000003,-0.0006352933,101.0,0.0,1.0
99,5.667000000000001,0.0,0.31603462,9.847352,0.37588966,7.330254e-05,-1.2218021000000001e-05,-0.0006841691,102.0,0.0,1.0
100,5.428999999999999,0.0,0.31124622,9.846153999999999,0.35314476,-0.0016859844,-0.00024434597999999997,-0.00017103925,103.0,0.0,1.0
101,5.274,0.0,0.30047232,9.841366,0.34237084,-0.00041539036,-0.00012217322,0.0005131280000000001,104.0,0.0,1.0
102,5.169,0.0,0.30286652,9.850943,0.34356794,-0.0016615503,-0.00019547716,-0.001295031,105.0,0.0,1.0
103,4.882,0.0,0.32800564,9.837775,0.34476504,-0.0010506864999999998,-0.0014172075,-0.001295031,106.0,0.0,1.0
104,4.893,0.0,0.32321724,9.840169,0.35553896,-0.00047647208,0.0016737707999999998,0.00010995846000000001,107.0,0.0,1.0
105,4.9,0.0,0.31364042,9.844957,0.32800564,0.00010995566999999999,-0.001563814,0.0005497802,108.0,0.0,1.0
106,4.906000000000001,0.0,0.31364042,9.849746000000001,0.34955344,-0.0011362135,-0.00024434597999999997,-0.00073303655,109.0,0.0,1.0
107,4.91,0.0,0.30765492,9.834184,0.35194764,-0.000965165,0.0005131266,0.0006353007599999999,110.0,0.0,1.0
108,4.913,0.0,0.3184288,9.856929,0.34356794,-0.0004886929,0.0009407329,-0.0019792020000000002,111.0,0.0,1.0
109,4.915,0.0,0.31244332,9.844957,0.33399114,-0.00046425312999999994,-0.0020402896,-0.0012950328999999999,112.0,0.0,1.0
110,4.917,0.0,0.3196259,9.852139999999999,0.34476504,-7.33044e-05,0.00031764992000000004,-4.8871152e-05,113.0,0.0,1.0
111,4.918,0.0,0.31483752,9.848549,0.34356794,-0.0004398208,0.00013439031,-0.0008796416,114.0,0.0,1.0
112,4.918,0.0,0.30885202,9.8437605,0.36990416,-0.00034208595999999996,0.0005619968,-0.00020769052,115.0,0.0,1.0
113,4.919,0.0,-0.2813187,9.871294,-1.5921441,-0.0015638154,0.0036163232,-0.00081855524,116.0,0.0,1.0
114,4.725,0.0,-0.21787235,9.460688000000001,-2.586935,-0.009505064,-0.019596554,0.0034575006,117.0,0.0,1.0
115,4.894,135.0,-1.0330979999999998,10.012551,-1.1228806,-0.05654169,0.12151332,0.0040683663,118.0,1.24,1.0
116,8.0,145.0,-1.1240777,10.144233,-0.21308395,-0.107854374,0.12090246,0.0040683663,119.0,4.72,1.0
117,13.0,147.0,-1.2258313,9.854534,-0.31603462,-0.016224581999999998,0.13800669,0.0059009613,120.0,5.92,1.0
118,15.0,143.0,-1.459266,9.803059,0.18435353,-0.0510439,0.16121955,0.024226919,121.0,6.0699997,1.0
119,17.0,117.0,-1.4413095,10.0748005,0.10295067,0.04547281,0.19664975,0.027892108999999998,122.0,7.6299996,1.0
120,16.0,106.0,-0.63087213,10.005369,-0.82121116,0.10228327,0.08730487,-0.011203265,123.0,8.26,1.0
121,15.0,98.0,-0.22146365,10.305841000000001,-0.736217,-0.018057179,0.056150734,-0.016090186,124.0,9.309999000000001,1.0
122,14.0,92.0,-0.5291186,9.788692999999999,-0.079008654,-0.0009529516,-0.04769636,0.004679232,125.0,10.58,1.0
123,14.0,92.0,0.15801731,9.949105,-0.9528923,-0.069980726,-0.026926937999999997,0.0052900976,126.0,10.969999000000001,1.0
124,15.0,93.0,0.23104046,9.648633,-1.0845733999999998,0.018594736,-0.041587707,0.015063941,127.0,12.4,1.0
125,15.0,93.0,0.92057055,10.611102,1.043872,0.01431868,-0.096565574,-0.016090186,128.0,13.389999,1.0
126,14.0,91.0,-0.7086836999999999,10.702082,-0.4285621,-0.0009529516,0.020109683,0.00040317419999999997,129.0,14.0,1.0
127,15.0,89.0,-0.32920274,10.217255999999999,-0.1364695,0.032644637000000004,0.05553987,0.00040317419999999997,130.0,14.429998999999999,1.0
128,14.0,84.0,-1.4389153000000001,10.457873,0.60573304,-0.07547851,0.04026824,-0.00081855524,131.0,14.349998999999999,1.0
129,14.0,88.0,-1.1647792,9.569624000000001,0.5793968,0.011875218,0.10501996,-0.0063163433,132.0,14.82,1.0
130,14.0,88.0,-0.7745243,10.365696,1.1540052,-0.09258274,0.12334591,-0.004483747299999999,133.0,14.34,1.0
131,11.0,85.0,-0.7661445,9.507375,0.88944596,-0.029052752999999997,0.1587761,0.010177019,134.0,14.7,1.0
132,13.0,83.0,-1.7226281000000003,10.364499,1.0977415000000001,-0.05348736,0.13373062,-0.014868456,135.0,14.65,1.0
133,12.0,76.0,-1.7477672,9.601946,0.533907,0.047916263,0.10624169,0.0022357711999999997,136.0,13.28,1.0
134,12.0,62.0,-1.1480197,10.160992,-0.06344634,0.061966165999999996,0.12945457,-0.021587972999999996,137.0,12.34,1.0
135,12.0,52.0,-2.1990743,10.498574000000001,0.14724341,0.30447966,0.31943366,-0.04296826,138.0,12.969999000000001,1.0
136,13.0,44.0,-3.2776620000000003,10.0987425,0.7158663000000001,-0.021722369,0.16366301,0.030335572,139.0,13.59,1.0
137,13.0,39.0,-1.3108255,9.931149000000001,-0.02633622,-0.06692639999999998,0.08669400000000001,0.008344421999999999,140.0,14.92,1.0
138,21.0,34.0,0.20350714,10.086772,1.2354081000000001,-0.017446313,-0.11183721,0.043774605,141.0,15.389999,1.0
139,21.0,32.0,0.82360536,9.2907,0.6344634,0.009431759,0.021331415,-0.022809705,142.0,16.34,1.0
140,16.0,32.0,0.39863458,10.090363499999999,1.0654198000000001,0.025314255,0.056761599999999995,-0.047244314,143.0,15.799999,1.0
141,16.0,27.0,0.33399114,9.485827,0.2657564,0.01798387,-0.012266173,-0.011203265,144.0,14.87,1.0
142,15.0,26.0,-0.010773907,10.455478999999999,0.31244332,-0.017446313,-0.015931364,0.010787885,145.0,15.139999,1.0
143,15.0,23.0,-0.41180268,9.829395,0.533907,-0.055319957,0.014611898,0.008344421999999999,146.0,15.21,1.0
144,11.0,22.0,-0.1436521,10.84334,-0.49679685,-0.11151956,-0.029370401,0.021783456,147.0,14.549999,1.0
145,10.0,18.0,-0.6596026,10.56681,0.24779987,0.0014905110000000001,-0.13443922,0.002846635,148.0,15.45,1.0
146,9.0,15.0,1.2653356000000002,9.965864,0.59855044,0.027757717,-0.0067683859999999995,0.0040683663,149.0,15.78,1.0
147,10.0,16.0,1.7525556,9.994595,0.5734113000000001,-0.036994,-0.048307225,-0.012424995,150.0,16.19,1.0
148,9.0,17.0,1.4820108,8.808268,1.8507179,0.085179046,0.028661798999999998,-0.017311918,151.0,15.91,1.0
149,8.0,18.0,0.50996494,9.345766000000001,2.2529437999999997,0.21712594,0.22108436,-0.039303064,152.0,15.429998999999999,1.0
150,8.0,19.0,-0.25258827,9.587581,2.4947581000000003,0.015540412,0.023774877000000003,-0.00937067,153.0,13.809999,1.0
151,6.0,18.0,-3.9360676,10.485406,2.992752,0.06379876,0.27972743,-0.034416142999999996,154.0,12.03,1.0
152,6.0,22.0,-3.0478187,9.788692999999999,2.5318682,0.024092522999999998,0.3169902,0.0065118269999999995,155.0,10.849999,1.0
153,8.0,17.0,-2.5366566,10.131064,2.4301147000000003,-0.042491786,0.2974425,0.017507400000000003,156.0,8.769999499999999,1.0
154,7.0,355.0,0.1328782,10.093954,1.555034,-0.06631553,0.118458994,0.055991914000000004,157.0,7.35,1.0
155,7.0,321.0,1.8471266,9.944317,1.2509704,0.017373005,-0.051972415,0.002846635,158.0,6.71,1.0
156,6.0,300.0,2.328361,9.118317999999999,-0.089782566,0.02836858,-0.28837726,-0.029529221,159.0,5.52,1.0
157,6.0,296.0,2.1428106,9.718064,-0.93613285,-0.036994,-0.42704368,-0.027696626000000002,160.0,5.79,1.0
158,7.0,296.0,0.11851298,9.700109,-0.7230489,-0.14023022,-0.21018651,0.0010140399,161.0,5.5299997,1.0
159,5.0,304.0,-0.39504328,9.782708,0.13407529999999998,-0.12801293,0.042711698,0.08103739,162.0,4.5,1.0
160,6.0,326.0,-1.5825673,9.858125999999999,-0.14604631,-0.054098226,0.16916081,0.012009613999999998,163.0,5.54,1.0
161,5.88,336.0,-0.8595184000000001,10.002974499999999,1.3467385,-0.010726795,0.16732821,0.0059009613,164.0,3.8899998999999994,1.0
162,10.0,339.0,0.13766660000000003,8.966286,-0.8391677,-0.030885347999999996,-0.029981267000000002,0.018118266,165.0,7.3199997,1.0
163,9.0,341.0,0.89184016,9.9550905,-0.41299978,0.041807614,0.08180708,0.027892108999999998,166.0,7.93,1.0
164,10.0,339.0,0.08020575,10.103531,-0.059855044,-0.045546114000000006,-0.080683075,-0.0038728815999999997,167.0,8.38,1.0
165,11.0,335.0,0.37469256,9.309854,0.6368576,-0.055930823,-0.027537804,-0.016090186,168.0,8.32,1.0
166,11.0,335.0,1.0151415000000001,9.949105,1.6136919,0.08640078,-0.042198572000000004,-0.038692202,169.0,9.17,1.0
167,9.0,331.0,-0.06344634,10.477027,1.5598223999999998,-0.04615698,-0.06846577,-0.00937067,170.0,8.32,1.0
168,8.0,338.0,-0.9624690999999999,10.327389,1.1432313,-0.06753726,-0.018374827,0.0065118269999999995,171.0,7.25,1.0
169,7.0,335.0,0.8834603999999999,9.822212,1.4077905000000002,-0.021722369,0.07386583,0.016285669,172.0,5.94,1.0
170,5.0,335.0,1.2162545,9.746795,0.82480246,-0.022333235,-0.08801346,0.015674807,173.0,4.97,1.0
171,5.0,335.0,0.10414778,10.140641,0.4321534000000001,-0.018668042,-0.06846577,-0.018533647,174.0,4.14,1.0
172,3.95,336.0,0.7266402,9.755175,0.7170634,0.051581457000000004,-0.055637605,-0.00020769052,175.0,3.7099998,1.0
173,4.327,339.0,1.4975731,9.992201,0.6488286999999999,0.0063774325,-0.1594847,-0.004483747299999999,176.0,3.72,1.0
174,4.349,338.0,2.0147207,9.709685,1.22224,-0.015613717,-0.30487064,-0.008759804,177.0,3.46,1.0
175,4.151,338.0,1.9788077000000002,9.533711,0.7230489,-0.002174681,-0.47285858,-0.04418999,178.0,2.6499999,1.0
176,4.166,343.0,1.1695676000000002,9.825804,0.49919105,-0.027220156000000002,-0.46064126,-0.008148938,179.0,1.36,1.0
177,4.169,11.0,1.3634979,9.680955,0.7026982,0.012486083,-0.41788068,-0.026474897,180.0,1.5999999,1.0
178,4.145,43.0,0.9780314,9.927557,0.10534488,-0.0229441,-0.42215675,-0.022809705,181.0,1.3,1.0
179,4.053,67.0,0.9804255999999999,9.88925,0.7661445,-0.019889774,-0.39283523,-0.0246423,182.0,0.78999996,1.0
180,4.064,107.0,0.14963761,9.835381,1.2557588,0.005766566999999999,-0.24317323,-0.010592398999999999,183.0,1.24,1.0
181,4.275,142.0,0.1436521,9.793482000000001,1.0103531,-0.01133766,-0.080683075,-0.004483747299999999,184.0,1.3,1.0
182,4.127,173.0,-0.027533319,9.873688000000001,0.32202014,-0.0052290075,-0.0024923289999999997,0.00040317419999999997,185.0,0.74,1.0
183,3.9939999999999998,184.0,0.14006079999999999,9.866506,0.40462008,-0.0033964124,-0.00065973355,0.0010140399,186.0,0.17,1.0
184,3.904,0.0,0.14724341,9.853337,0.39264908,0.00087964535,0.0023945926000000003,-0.0020402865,187.0,0.0,1.0
185,3.841,0.0,0.14006079999999999,9.864111,0.35793316,-0.00086742826,-0.0006963871400000001,0.0009651687,188.0,0.0,1.0
186,3.798,0.0,0.05865794,9.91439,0.47884035,0.06266256,-0.0019181175,-0.010030406,189.0,0.0,1.0
187,3.7680000000000002,0.0,0.12689269,9.849746000000001,0.35434186,-0.0027000234000000003,-0.0019181175,0.0009651687,190.0,0.0,1.0
188,3.7460000000000004,0.0,0.15442601,9.848549,0.3890578,-0.0002565626,0.0029688044,-0.0008674263999999999,191.0,0.0,1.0
189,3.878,0.0,0.16400282,9.850943,0.39504328,0.0008429922,-0.00030543306,-0.00039095525,192.0,0.0,1.0
190,3.823,0.0,0.1412579,9.871294,0.40342298,-0.0009896047,0.00091629755,-0.00039095525,193.0,0.0,1.0
191,3.785,0.0,0.12808979,9.846153999999999,0.37469256,-0.0028221998,-0.0009162982499999999,-0.00100182,194.0,0.0,1.0
192,3.909,0.0,0.1364695,9.846153999999999,0.37828386,-0.00018325819999999999,0.0009040807,0.00054978114,195.0,0.0,1.0
193,3.845,0.0,0.1592144,9.870096,0.4357447,-0.00021990947,0.0022968538,-0.0020402865,196.0,0.0,1.0
194,3.801,0.0,0.16759412,9.842564,0.40821138,-0.00034208595999999996,-0.00058643054,-0.00028099306000000003,197.0,0.0,1.0
195,3.77,0.0,0.11492168,9.854534,0.3878607,0.0002687797,0.0024678958999999998,-0.00028099306000000003,198.0,0.0,1.0
196,3.747,0.0,0.13766660000000003,9.858125999999999,0.37110126,0.00039095617999999996,0.0011239927000000001,-0.0008185571000000001,199.0,0.0,1.0
197,3.8789999999999996,0.0,0.15801731,9.8437605,0.35793316,0.0016249027,0.0013561212,-0.00028099585,200.0,0.0,1.0
198,3.983,0.0,0.12569559,9.785102,0.3878607,-0.006316347,-0.009639453000000001,-0.00028099585,201.0,0.0,1.0
199,4.064,0.0,0.22266077,8.628703,-0.27892449999999996,-0.11138517,-0.041404445,-0.011887435,202.0,0.0,1.0
200,4.126,0.0,0.23582886,9.831789,0.5781997,-0.091226615,0.0013561212,0.015601501,203.0,0.0,1.0
201,4.173,0.0,-0.06344634,9.9550905,0.39983168,-0.022198843,-0.0029199354,0.0052167920000000005,204.0,0.0,1.0
202,4.208,0.0,0.33758244,11.152191,-1.1360487,-0.04968778,-0.023078487999999998,-0.03204599,205.0,0.0,1.0
203,4.234,0.0,0.19752164,9.788692999999999,0.37229836,0.0040683635,0.008686504,-0.0070005134,206.0,0.0,1.0
204,4.254,0.0,0.044292733,9.7958765,0.5626374,0.030335567999999997,0.0025778515,-0.009443974,207.0,0.0,1.0
205,4.268,0.0,0.1592144,9.835381,0.33279404,-0.0038728844,0.0013561212,-0.00028099585,208.0,0.0,1.0
206,4.2780000000000005,0.0,0.13407529999999998,9.861717,0.32561144,-0.0020525046,-0.0005131271,0.0005864323999999999,209.0,0.0,1.0
207,4.285,0.0,0.1364695,9.848549,0.3172317,-0.0007696878,-0.0014049902,0.0008429978,210.0,0.0,1.0
208,4.291,0.0,0.15203181,9.854534,0.31364042,-0.0007696878,-0.000794125,0.00023213215,211.0,0.0,1.0
209,4.439,0.0,0.16519992,9.842564,0.32800564,-0.0019914173,0.00042760557999999997,-0.00037873257000000006,212.0,0.0,1.0
210,4.5569999999999995,0.0,0.37469256,9.836577,-1.0594343000000002,0.020610596999999998,-0.09975429599999999,-0.0064873854,213.0,0.0,1.0
211,4.484,0.0,0.39863458,9.651027000000001,-1.1312603,-0.0038240124,-0.30072898,-0.02236988,214.0,0.0,1.0
212,4.498,163.0,-0.5781997,10.1861315,-0.9816226999999998,-0.009932665,-0.12418891,0.00817338,215.0,0.91999996,1.0
213,4.527,153.0,-1.3227965,9.837775,-0.38187516,-0.014819588,0.13420708,0.0075625163,216.0,1.06,1.0
